Date,Type,Order,Size,Price,SL,TP,Profit,Balance
2017.04.27 03:30,buy,628,5,52.09,51.05,54.69,0,93807.6
2017.04.27 11:33,s/l,625,5,51.57,51.57,55.25,-479.7,93327.9
2017.04.27 15:18,s/l,627,5,51.21,51.21,54.86,-504.9,92823
2017.04.27 15:51,s/l,628,5,51.05,51.05,54.69,-520,92303
2017.04.28 00:00,buy limit,629,5,51.87,50.84,54.46,0,92303
2017.04.28 15:01,buy,629,5,51.87,50.84,54.46,0,92303
2017.05.01 00:00,buy limit,630,5,51.89,50.86,54.48,0,92303
2017.05.01 03:40,buy,630,5,51.89,50.86,54.48,0,92303
2017.05.02 00:00,buy limit,631,5,51.35,50.33,53.92,0,92303
2017.05.02 10:51,buy,631,5,51.35,50.33,53.92,0,92303
2017.05.02 11:45,s/l,626,5,51.01,51.01,54.65,-414.3,91888.7
2017.05.02 14:31,s/l,630,5,50.86,50.86,54.48,-499.9,91388.8
2017.05.02 14:34,s/l,629,5,50.84,50.84,54.46,-454.6,90934.2
2017.05.02 15:41,s/l,631,5,50.33,50.33,53.92,-510,90424.2
2017.05.03 00:00,buy limit,632,5,50.99,49.98,53.54,0,90424.2
2017.05.03 07:15,buy,632,5,50.99,49.98,53.54,0,90424.2
2017.05.04 00:00,buy limit,633,5,50.67,49.66,53.2,0,90424.2
2017.05.04 00:10,buy,633,5,50.67,49.66,53.2,0,90424.2
2017.05.04 07:42,s/l,632,5,49.98,49.98,53.54,-489.9,89934.3
2017.05.04 10:52,s/l,633,5,49.66,49.66,53.2,-505,89429.3
2017.05.05 00:00,buy limit,634,5,48.42,47.46,50.84,0,89429.3
2017.05.05 00:00,buy,634,5,48.42,47.46,50.84,0,89429.3
2017.05.05 01:20,s/l,634,5,47.46,47.46,50.84,-480,88949.3
2017.05.08 16:00,buy limit,635,5,49.98,48.99,52.48,0,88949.3
2017.05.08 16:02,buy,635,5,49.98,48.99,52.48,0,88949.3
2017.05.08 16:15,s/l,635,5,48.99,48.99,52.48,-495,88454.3
2017.05.09 00:00,buy limit,636,5,49.51,48.52,51.99,0,88454.3
2017.05.09 06:32,buy,636,5,49.51,48.52,51.99,0,88454.3
2017.05.10 00:00,buy limit,637,5,49,48.02,51.45,0,88454.3
2017.05.10 08:55,buy,637,5,49,48.02,51.45,0,88454.3
2017.05.11 00:00,close,636,5,50.42,48.52,51.99,485.2,88939.5
2017.05.11 00:00,buy limit,638,5,50.42,49.42,52.94,0,88939.5
2017.05.11 04:17,buy,638,5,50.42,49.42,52.94,0,88939.5
2017.05.12 00:00,close,637,5,50.83,48.02,51.45,945.2,89884.7
2017.05.12 00:00,buy limit,639,5,50.83,49.82,53.37,0,89884.7
2017.05.12 10:27,buy,639,5,50.83,49.82,53.37,0,89884.7
2017.05.15 00:00,close,638,5,50.87,49.42,52.94,285.4,90170.1
2017.05.15 00:00,buy limit,640,5,50.87,49.86,53.41,0,90170.1
2017.05.15 00:12,buy,640,5,50.87,49.86,53.41,0,90170.1
2017.05.16 00:00,close,639,5,51.88,49.82,53.37,585.4,90755.5
2017.05.16 00:00,buy limit,641,5,51.88,50.85,54.47,0,90755.5
2017.05.16 18:33,buy,641,5,51.88,50.85,54.47,0,90755.5
2017.05.17 00:00,close,640,5,51.44,49.86,53.41,315.2,91070.7
2017.05.17 00:00,buy limit,642,5,51.44,50.42,54.01,0,91070.7
2017.05.17 00:03,buy,642,5,51.44,50.42,54.01,0,91070.7
2017.05.18 00:00,close,641,5,52.35,50.85,54.47,265.2,91335.9
2017.05.18 00:00,buy limit,643,5,52.35,51.31,54.97,0,91335.9
2017.05.18 01:10,buy,643,5,52.35,51.31,54.97,0,91335.9
2017.05.18 14:37,s/l,643,5,51.31,51.31,54.97,-520,90815.9
2017.05.19 00:00,close,642,5,52.68,50.42,54.01,650.2,91466.1
2017.05.19 00:00,buy limit,644,5,52.68,51.63,55.31,0,91466.1
2017.05.19 00:50,buy,644,5,52.68,51.63,55.31,0,91466.1
2017.05.22 00:00,close,644,5,54.11,51.63,55.31,760.3,92226.4
2017.05.22 00:00,buy limit,645,5,54.11,53.03,56.82,0,92226.4
2017.05.22 00:05,buy,645,5,54.11,53.03,56.82,0,92226.4
2017.05.23 00:00,buy limit,646,5,53.96,52.89,56.66,0,92226.4
2017.05.23 05:16,buy,646,5,53.96,52.89,56.66,0,92226.4
2017.05.24 00:00,close,645,5,54.27,53.03,56.82,110.2,92336.6
2017.05.24 00:00,buy limit,647,5,54.27,53.19,56.98,0,92336.6
2017.05.24 14:35,buy,647,5,54.27,53.19,56.98,0,92336.6
2017.05.25 00:00,close,646,5,54.35,52.89,56.66,225.2,92561.8
2017.05.25 00:00,buy limit,648,5,54.35,53.27,57.07,0,92561.8
2017.05.25 09:16,buy,648,5,54.35,53.27,57.07,0,92561.8
2017.05.25 10:34,s/l,648,5,53.27,53.27,57.07,-540,92021.8
2017.05.25 10:36,s/l,647,5,53.19,53.19,56.98,-524.9,91496.9
2017.05.26 00:00,buy limit,649,5,51.73,50.7,54.32,0,91496.9
2017.05.26 01:17,buy,649,5,51.73,50.7,54.32,0,91496.9
2017.05.29 00:00,close,649,5,52.56,50.7,54.32,460.3,91957.2
2017.05.29 00:00,buy limit,650,5,52.56,51.51,55.19,0,91957.2
2017.05.29 00:50,buy,650,5,52.56,51.51,55.19,0,91957.2
2017.05.30 00:00,close,650,5,52.56,51.51,55.19,15.1,91972.3
2017.05.30 00:00,buy limit,651,5,52.56,51.51,55.19,0,91972.3
2017.05.30 05:12,buy,651,5,52.56,51.51,55.19,0,91972.3
2017.05.31 00:00,buy limit,652,5,52.24,51.2,54.85,0,91972.3
2017.05.31 00:12,buy,652,5,52.24,51.2,54.85,0,91972.3
2017.05.31 13:11,s/l,651,5,51.51,51.51,55.19,-509.9,91462.4
2017.05.31 13:54,s/l,652,5,51.2,51.2,54.85,-520,90942.4
2017.06.01 00:00,buy limit,653,5,51.13,50.11,53.69,0,90942.4
2017.06.01 00:50,buy,653,5,51.13,50.11,53.69,0,90942.4
2017.06.02 00:00,buy limit,654,5,50.3,49.3,52.81,0,90942.4
2017.06.02 00:04,buy,654,5,50.3,49.3,52.81,0,90942.4
2017.06.02 09:19,s/l,653,5,50.11,50.11,53.69,-494.9,90447.5
2017.06.02 14:24,s/l,654,5,49.3,49.3,52.81,-500,89947.5
2017.06.05 00:00,buy limit,655,5,50.02,49.02,52.52,0,89947.5
2017.06.05 02:34,buy,655,5,50.02,49.02,52.52,0,89947.5
2017.06.06 00:00,buy limit,656,5,49.61,48.62,52.09,0,89947.5
2017.06.06 05:12,buy,656,5,49.61,48.62,52.09,0,89947.5
2017.06.07 00:00,buy limit,657,5,49.99,49,52.49,0,89947.5
2017.06.07 09:50,buy,657,5,49.99,49,52.49,0,89947.5
2017.06.07 17:54,s/l,655,5,49.02,49.02,52.52,-469.8,89477.7
2017.06.07 17:55,s/l,657,5,49,49,52.49,-495,88982.7
2017.06.07 18:29,s/l,656,5,48.62,48.62,52.09,-479.9,88502.8
2017.06.08 00:00,buy limit,658,5,48.36,47.4,50.78,0,88502.8
2017.06.08 00:55,buy,658,5,48.36,47.4,50.78,0,88502.8
2017.06.09 00:00,buy limit,659,5,47.89,46.94,50.28,0,88502.8
2017.06.09 00:02,buy,659,5,47.89,46.94,50.28,0,88502.8
2017.06.12 00:00,close,658,5,48.57,47.4,50.78,165.4,88668.2
2017.06.12 00:00,buy limit,660,5,48.57,47.6,51,0,88668.2
2017.06.12 00:07,buy,660,5,48.57,47.6,51,0,88668.2
2017.06.13 00:00,close,659,5,48.43,46.94,50.28,330.4,88998.6
2017.06.13 00:00,buy limit,661,5,48.43,47.47,50.85,0,88998.6
2017.06.13 14:25,buy,661,5,48.43,47.47,50.85,0,88998.6
2017.06.14 00:00,buy limit,662,5,48.39,47.43,50.81,0,88998.6
2017.06.14 00:11,buy,662,5,48.39,47.43,50.81,0,88998.6
2017.06.14 17:59,s/l,660,5,47.6,47.6,51,-454.8,88543.8
2017.06.14 18:26,s/l,661,5,47.47,47.47,50.85,-464.9,88078.9
2017.06.14 18:27,s/l,662,5,47.43,47.43,50.81,-480,87598.9
2017.06.15 00:00,buy limit,663,5,47.01,46.07,49.36,0,87598.9
2017.06.15 00:54,buy,663,5,47.01,46.07,49.36,0,87598.9
2017.06.16 00:00,buy limit,664,5,46.9,45.97,49.24,0,87598.9
2017.06.19 00:00,close,663,5,47.42,46.07,49.36,265.4,87864.3
2017.06.19 00:00,delete,664,5,46.9,45.97,49.24,0,87864.3
2017.06.19 00:00,buy limit,665,5,47.42,46.48,49.79,0,87864.3
2017.06.19 00:32,buy,665,5,47.42,46.48,49.79,0,87864.3
2017.06.20 00:00,buy limit,666,5,47.05,46.11,49.4,0,87864.3
2017.06.20 12:38,buy,666,5,47.05,46.11,49.4,0,87864.3
2017.06.20 13:54,s/l,665,5,46.48,46.48,49.79,-454.9,87409.4
2017.06.20 14:30,s/l,666,5,46.11,46.11,49.4,-470,86939.4
2017.06.21 00:00,buy limit,667,5,46,45.08,48.3,0,86939.4
2017.06.21 09:49,buy,667,5,46,45.08,48.3,0,86939.4
2017.06.21 18:33,s/l,667,5,45.08,45.08,48.3,-460,86479.4
2017.06.22 00:00,buy limit,668,5,45.04,44.14,47.29,0,86479.4
2017.06.22 00:07,buy,668,5,45.04,44.14,47.29,0,86479.4
2017.06.23 00:00,close,668,5,45.42,44.14,47.29,205.1,86684.5
2017.06.23 00:00,buy limit,669,5,45.42,44.52,47.69,0,86684.5
2017.06.23 08:16,buy,669,5,45.42,44.52,47.69,0,86684.5
2017.06.26 00:00,close,669,5,45.89,44.52,47.69,280.3,86964.8
2017.06.26 00:00,buy limit,670,5,45.89,44.98,48.18,0,86964.8
2017.06.26 14:24,buy,670,5,45.89,44.98,48.18,0,86964.8
2017.06.27 00:00,close,670,5,45.95,44.98,48.18,45.1,87009.9
2017.06.27 00:00,buy limit,671,5,45.95,45.04,48.25,0,87009.9
2017.06.28 00:00,delete,671,5,45.95,45.04,48.25,0,87009.9
2017.06.28 00:00,buy limit,672,5,46.56,45.63,48.89,0,87009.9
2017.06.28 10:38,buy,672,5,46.56,45.63,48.89,0,87009.9
2017.06.29 00:00,close,672,5,47.52,45.63,48.89,495.1,87505
2017.06.29 00:00,buy limit,673,5,47.52,46.57,49.9,0,87505
2017.06.29 18:36,buy,673,5,47.52,46.57,49.9,0,87505
2017.06.30 00:00,close,673,5,47.61,46.57,49.9,60.1,87565.1
2017.06.30 00:00,buy limit,674,5,47.61,46.66,49.99,0,87565.1
2017.07.03 00:00,delete,674,5,47.61,46.66,49.99,0,87565.1
2017.07.03 00:00,buy limit,675,5,48.93,47.96,51.38,0,87565.1
2017.07.03 01:46,buy,675,5,48.93,47.96,51.38,0,87565.1
2017.07.04 00:00,close,675,5,49.6,47.96,51.38,350.1,87915.2
2017.07.04 00:00,buy limit,676,5,49.6,48.61,52.08,0,87915.2
2017.07.04 01:47,buy,676,5,49.6,48.61,52.08,0,87915.2
2017.07.05 00:00,close,676,5,49.74,48.61,52.08,85.1,88000.3
2017.07.05 00:00,buy limit,677,5,49.74,48.75,52.23,0,88000.3
2017.07.05 01:48,buy,677,5,49.74,48.75,52.23,0,88000.3
2017.07.05 17:48,s/l,677,5,48.75,48.75,52.23,-495,87505.3
2017.07.06 00:00,buy limit,678,5,48.3,47.34,50.71,0,87505.3
2017.07.06 00:05,buy,678,5,48.3,47.34,50.71,0,87505.3
2017.07.07 00:00,buy limit,679,5,47.6,46.65,49.98,0,87505.3
2017.07.07 01:49,buy,679,5,47.6,46.65,49.98,0,87505.3
2017.07.07 02:38,s/l,678,5,47.34,47.34,50.71,-464.9,87040.4
2017.07.07 18:28,s/l,679,5,46.65,46.65,49.98,-475,86565.4
2017.07.10 00:00,buy limit,680,5,47.01,46.07,49.36,0,86565.4
2017.07.10 09:46,buy,680,5,47.01,46.07,49.36,0,86565.4
2017.07.11 00:00,close,680,5,47.1,46.07,49.36,60.1,86625.5
2017.07.11 00:00,buy limit,681,5,47.1,46.16,49.45,0,86625.5
2017.07.11 09:51,buy,681,5,47.1,46.16,49.45,0,86625.5
2017.07.12 00:00,close,681,5,48.31,46.16,49.45,620.1,87245.6
2017.07.12 00:00,buy limit,682,5,48.31,47.35,50.73,0,87245.6
2017.07.12 00:30,buy,682,5,48.31,47.35,50.73,0,87245.6
2017.07.13 00:00,buy limit,683,5,47.78,46.83,50.17,0,87245.6
2017.07.13 01:11,buy,683,5,47.78,46.83,50.17,0,87245.6
2017.07.13 10:38,s/l,682,5,47.35,47.35,50.73,-464.9,86780.7
2017.07.14 00:00,close,683,5,48.49,46.83,50.17,370.1,87150.8
2017.07.14 00:00,buy limit,684,5,48.49,47.53,50.91,0,87150.8
2017.07.14 06:32,buy,684,5,48.49,47.53,50.91,0,87150.8
2017.07.17 00:00,close,684,5,49.06,47.53,50.91,330.3,87481.1
2017.07.17 00:00,buy limit,685,5,49.06,48.08,51.51,0,87481.1
2017.07.17 10:37,buy,685,5,49.06,48.08,51.51,0,87481.1
2017.07.18 00:00,buy limit,686,5,48.63,47.66,51.06,0,87481.1
2017.07.18 01:56,buy,686,5,48.63,47.66,51.06,0,87481.1
2017.07.19 00:00,buy limit,687,5,48.74,47.77,51.18,0,87481.1
2017.07.20 00:00,close,685,5,49.72,48.08,51.51,375.3,87856.4
2017.07.20 00:00,close,686,5,49.72,47.66,51.06,575.2,88431.6
2017.07.20 00:00,delete,687,5,48.74,47.77,51.18,0,88431.6
2017.07.20 00:00,buy limit,688,5,49.72,48.73,52.21,0,88431.6
2017.07.20 10:35,buy,688,5,49.72,48.73,52.21,0,88431.6
2017.07.21 00:00,buy limit,689,5,49.52,48.53,52,0,88431.6
2017.07.21 03:31,buy,689,5,49.52,48.53,52,0,88431.6
2017.07.21 17:55,s/l,688,5,48.73,48.73,52.21,-479.9,87951.7
2017.07.21 18:29,s/l,689,5,48.53,48.53,52,-495,87456.7
2017.07.24 00:00,buy limit,690,5,48.19,47.23,50.6,0,87456.7
2017.07.24 01:20,buy,690,5,48.19,47.23,50.6,0,87456.7
2017.07.25 00:00,close,690,5,48.73,47.23,50.6,285.1,87741.8
2017.07.25 00:00,buy limit,691,5,48.73,47.76,51.17,0,87741.8
2017.07.26 00:00,delete,691,5,48.73,47.76,51.17,0,87741.8
2017.07.26 00:00,buy limit,692,5,50.74,49.73,53.28,0,87741.8
2017.07.26 01:54,buy,692,5,50.74,49.73,53.28,0,87741.8
2017.07.27 00:00,close,692,5,50.91,49.73,53.28,100.1,87841.9
2017.07.27 00:00,buy limit,693,5,50.91,49.9,53.46,0,87841.9
2017.07.27 04:53,buy,693,5,50.91,49.9,53.46,0,87841.9
2017.07.28 00:00,close,693,5,51.48,49.9,53.46,300.1,88142
2017.07.28 00:00,buy limit,694,5,51.48,50.46,54.05,0,88142
2017.07.28 04:20,buy,694,5,51.48,50.46,54.05,0,88142
2017.07.31 00:00,close,694,5,52.35,50.46,54.05,480.3,88622.3
2017.07.31 00:00,buy limit,695,5,52.35,51.31,54.97,0,88622.3
2017.07.31 00:21,buy,695,5,52.35,51.31,54.97,0,88622.3
2017.08.01 00:00,close,695,5,52.68,51.31,54.97,180.1,88802.4
2017.08.01 00:00,buy limit,696,5,52.68,51.63,55.31,0,88802.4
2017.08.01 13:18,buy,696,5,52.68,51.63,55.31,0,88802.4
2017.08.01 17:54,s/l,696,5,51.63,51.63,55.31,-525,88277.4
2017.08.02 00:00,buy limit,697,5,51.36,50.34,53.93,0,88277.4
2017.08.02 06:26,buy,697,5,51.36,50.34,53.93,0,88277.4
2017.08.03 00:00,close,697,5,52.22,50.34,53.93,445.1,88722.5
2017.08.03 00:00,buy limit,698,5,52.22,51.18,54.83,0,88722.5
2017.08.03 03:13,buy,698,5,52.22,51.18,54.83,0,88722.5
2017.08.04 00:00,buy limit,699,5,52,50.97,54.6,0,88722.5
2017.08.04 00:06,buy,699,5,52,50.97,54.6,0,88722.5
2017.08.07 00:00,close,698,5,52.37,51.18,54.83,135.4,88857.9
2017.08.07 00:00,buy limit,700,5,52.37,51.33,54.99,0,88857.9
2017.08.07 01:13,buy,700,5,52.37,51.33,54.99,0,88857.9
2017.08.08 00:00,close,699,5,52.23,50.97,54.6,175.4,89033.3
2017.08.08 00:00,buy limit,701,5,52.23,51.19,54.84,0,89033.3
2017.08.08 00:06,buy,701,5,52.23,51.19,54.84,0,89033.3
2017.08.09 00:00,buy limit,702,5,51.97,50.94,54.57,0,89033.3
2017.08.09 01:15,buy,702,5,51.97,50.94,54.57,0,89033.3
2017.08.10 00:00,close,700,5,52.7,51.33,54.99,210.3,89243.6
2017.08.10 00:00,close,701,5,52.7,51.19,54.84,265.2,89508.8
2017.08.10 00:00,buy limit,703,5,52.7,51.65,55.33,0,89508.8
2017.08.10 00:05,buy,703,5,52.7,51.65,55.33,0,89508.8
2017.08.10 22:33,s/l,703,5,51.65,51.65,55.33,-525,88983.8
2017.08.11 00:00,buy limit,704,5,51.86,50.83,54.45,0,88983.8
2017.08.11 01:50,buy,704,5,51.86,50.83,54.45,0,88983.8
2017.08.14 00:00,close,702,5,52,50.94,54.57,90.5,89074.3
2017.08.14 00:00,buy limit,705,5,52,50.97,54.6,0,89074.3
2017.08.14 01:46,buy,705,5,52,50.97,54.6,0,89074.3
2017.08.14 18:35,s/l,705,5,50.97,50.97,54.6,-515,88559.3
2017.08.14 18:39,s/l,704,5,50.83,50.83,54.45,-469.7,88089.6
2017.08.15 00:00,buy limit,706,5,50.46,49.46,52.98,0,88089.6
2017.08.15 10:32,buy,706,5,50.46,49.46,52.98,0,88089.6
2017.08.16 00:00,close,706,5,50.84,49.46,52.98,205.1,88294.7
2017.08.16 00:00,buy limit,707,5,50.84,49.83,53.38,0,88294.7
2017.08.16 02:36,buy,707,5,50.84,49.83,53.38,0,88294.7
2017.08.17 00:00,buy limit,708,5,50.2,49.2,52.71,0,88294.7
2017.08.17 09:56,buy,708,5,50.2,49.2,52.71,0,88294.7
2017.08.18 00:00,buy limit,709,5,50.54,49.53,53.07,0,88294.7
2017.08.21 00:00,close,707,5,52.48,49.83,53.38,895.5,89190.2
2017.08.21 00:00,close,708,5,52.48,49.2,52.71,1200.4,90390.6
2017.08.21 00:00,delete,709,5,50.54,49.53,53.07,0,90390.6
2017.08.21 00:00,buy limit,710,5,52.48,51.44,55.1,0,90390.6
2017.08.21 00:04,buy,710,5,52.48,51.44,55.1,0,90390.6
2017.08.21 18:31,s/l,710,5,51.44,51.44,55.1,-520,89870.6
2017.08.22 00:00,buy limit,711,5,51.42,50.4,53.99,0,89870.6
2017.08.22 06:29,buy,711,5,51.42,50.4,53.99,0,89870.6
2017.08.23 00:00,buy limit,712,5,51.31,50.29,53.88,0,89870.6
2017.08.23 00:54,buy,712,5,51.31,50.29,53.88,0,89870.6
2017.08.24 00:00,close,711,5,52.23,50.4,53.99,435.2,90305.8
2017.08.24 00:00,buy limit,713,5,52.23,51.19,54.84,0,90305.8
2017.08.24 01:40,buy,713,5,52.23,51.19,54.84,0,90305.8
2017.08.25 00:00,close,712,5,51.91,50.29,53.88,330.2,90636
2017.08.25 00:00,buy limit,714,5,51.91,50.88,54.51,0,90636
2017.08.25 17:52,buy,714,5,51.91,50.88,54.51,0,90636
2017.08.28 00:00,buy limit,715,5,52.1,51.06,54.7,0,90636
2017.08.28 00:53,buy,715,5,52.1,51.06,54.7,0,90636
2017.08.28 18:34,s/l,713,5,51.19,51.19,54.84,-459.6,90176.4
2017.08.28 18:39,s/l,715,5,51.06,51.06,54.7,-520,89656.4
2017.08.29 00:00,buy limit,716,5,51.45,50.43,54.02,0,89656.4
2017.08.29 09:55,buy,716,5,51.45,50.43,54.02,0,89656.4
2017.08.30 00:00,buy limit,717,5,51.45,50.43,54.02,0,89656.4
2017.08.30 07:26,buy,717,5,51.45,50.43,54.02,0,89656.4
2017.08.30 21:51,s/l,714,5,50.88,50.88,54.51,-439.5,89216.9
2017.08.31 00:00,buy limit,718,5,50.48,49.48,53,0,89216.9
2017.09.01 00:00,close,716,5,52.82,50.43,54.02,730.3,89947.2
2017.09.01 00:00,close,717,5,52.82,50.43,54.02,715.2,90662.4
2017.09.01 00:00,delete,718,5,50.48,49.48,53,0,90662.4
2017.09.01 00:00,buy limit,719,5,52.82,51.77,55.46,0,90662.4
2017.09.01 01:10,buy,719,5,52.82,51.77,55.46,0,90662.4
2017.09.04 00:00,buy limit,720,5,52.32,51.28,54.94,0,90662.4
2017.09.04 00:55,buy,720,5,52.32,51.28,54.94,0,90662.4
2017.09.05 00:00,buy limit,721,5,52.26,51.22,54.87,0,90662.4
2017.09.05 00:05,buy,721,5,52.26,51.22,54.87,0,90662.4
2017.09.06 00:00,close,719,5,53.13,51.77,55.46,230.5,90892.9
2017.09.06 00:00,close,720,5,53.13,51.28,54.94,435.2,91328.1
2017.09.06 00:00,buy limit,722,5,53.13,52.07,55.79,0,91328.1
2017.09.06 00:11,buy,722,5,53.13,52.07,55.79,0,91328.1
2017.09.07 00:00,close,721,5,54.01,51.22,54.87,905.2,92233.3
2017.09.07 00:00,buy limit,723,5,54.01,52.94,56.71,0,92233.3
2017.09.07 00:06,buy,723,5,54.01,52.94,56.71,0,92233.3
2017.09.08 00:00,close,722,5,54.44,52.07,55.79,685.2,92918.5
2017.09.08 00:00,buy limit,724,5,54.44,53.36,57.16,0,92918.5
2017.09.08 00:12,buy,724,5,54.44,53.36,57.16,0,92918.5
2017.09.11 00:00,buy limit,725,5,53.86,52.79,56.55,0,92918.5
2017.09.11 02:30,buy,725,5,53.86,52.79,56.55,0,92918.5
2017.09.11 14:33,s/l,724,5,53.36,53.36,57.16,-494.7,92423.8
2017.09.12 00:00,buy limit,726,5,53.71,52.64,56.4,0,92423.8
2017.09.12 01:16,buy,726,5,53.71,52.64,56.4,0,92423.8
2017.09.13 00:00,close,723,5,54.03,52.94,56.71,100.6,92524.4
2017.09.13 00:00,close,725,5,54.03,52.79,56.55,115.2,92639.6
2017.09.13 00:00,buy limit,727,5,54.03,52.95,56.73,0,92639.6
2017.09.13 00:04,buy,727,5,54.03,52.95,56.73,0,92639.6
2017.09.14 00:00,close,726,5,54.73,52.64,56.4,540.2,93179.8
2017.09.14 00:00,buy limit,728,5,54.73,53.64,57.47,0,93179.8
2017.09.15 00:00,close,727,5,55.04,52.95,56.73,535.2,93715
2017.09.15 00:00,delete,728,5,54.73,53.64,57.47,0,93715
2017.09.15 00:00,buy limit,729,5,55.04,53.94,57.79,0,93715
2017.09.15 04:06,buy,729,5,55.04,53.94,57.79,0,93715
2017.09.18 00:00,close,729,5,55.28,53.94,57.79,165.3,93880.3
2017.09.18 00:00,buy limit,730,5,55.28,54.18,58.04,0,93880.3
2017.09.18 14:24,buy,730,5,55.28,54.18,58.04,0,93880.3
2017.09.19 00:00,buy limit,731,5,55.22,54.12,57.98,0,93880.3
2017.09.19 06:28,buy,731,5,55.22,54.12,57.98,0,93880.3
2017.09.20 00:00,buy limit,732,5,55.08,53.98,57.83,0,93880.3
2017.09.20 00:52,buy,732,5,55.08,53.98,57.83,0,93880.3
2017.09.21 00:00,close,730,5,55.86,54.18,58.04,335.3,94215.6
2017.09.21 00:00,close,731,5,55.86,54.12,57.98,350.2,94565.8
2017.09.21 00:00,buy limit,733,5,55.86,54.75,58.65,0,94565.8
2017.09.21 00:05,buy,733,5,55.86,54.75,58.65,0,94565.8
2017.09.22 00:00,close,732,5,56.06,53.98,57.83,520.2,95086
2017.09.22 00:00,buy limit,734,5,56.06,54.94,58.86,0,95086
2017.09.22 05:56,buy,734,5,56.06,54.94,58.86,0,95086
2017.09.25 00:00,close,733,5,56.44,54.75,58.65,350.4,95436.4
2017.09.25 00:00,buy limit,735,5,56.44,55.32,59.26,0,95436.4
2017.09.25 01:45,buy,735,5,56.44,55.32,59.26,0,95436.4
2017.09.26 00:00,close,734,5,58.4,54.94,58.86,1230.4,96666.8
2017.09.26 00:00,buy limit,736,5,58.4,57.24,61.32,0,96666.8
2017.09.26 09:47,buy,736,5,58.4,57.24,61.32,0,96666.8
2017.09.26 16:56,s/l,736,5,57.24,57.24,61.32,-580,96086.8
2017.09.27 00:00,close,735,5,57.96,55.32,59.26,790.2,96877
2017.09.27 00:00,buy limit,737,5,57.96,56.81,60.86,0,96877
2017.09.27 00:54,buy,737,5,57.96,56.81,60.86,0,96877
2017.09.28 00:00,buy limit,738,5,57.26,56.12,60.12,0,96877
2017.09.28 06:34,buy,738,5,57.26,56.12,60.12,0,96877
2017.09.28 18:32,s/l,737,5,56.81,56.81,60.86,-559.9,96317.1
2017.09.29 00:00,buy limit,739,5,57.13,55.99,59.99,0,96317.1
2017.09.29 08:00,buy,739,5,57.13,55.99,59.99,0,96317.1
2017.10.02 00:00,sell limit,740,5,56.57,57.69,53.72,0,96317.1
2017.10.02 00:08,sell,740,5,56.57,57.69,53.72,0,96317.1
2017.10.02 13:52,s/l,738,5,56.12,56.12,60.12,-509.6,95807.5
2017.10.02 13:59,s/l,739,5,55.99,55.99,59.99,-524.7,95282.8
2017.10.03 00:00,close,740,5,55.92,57.69,53.72,305.5,95588.3
2017.10.03 00:00,sell limit,741,5,55.92,57.02,53.1,0,95588.3
2017.10.03 00:05,sell,741,5,55.92,57.02,53.1,0,95588.3
2017.10.04 00:00,close,741,5,55.51,57.02,53.1,185.5,95773.8
2017.10.04 00:00,sell limit,742,5,55.51,56.61,52.72,0,95773.8
2017.10.04 00:05,sell,742,5,55.51,56.61,52.72,0,95773.8
2017.10.05 00:00,sell limit,743,5,55.66,56.76,52.86,0,95773.8
2017.10.05 01:54,sell,743,5,55.66,56.76,52.86,0,95773.8
2017.10.05 17:46,s/l,742,5,56.61,56.61,52.72,-569.5,95204.3
2017.10.05 17:54,s/l,743,5,56.76,56.76,52.86,-550,94654.3
2017.10.06 00:00,sell limit,744,5,56.76,57.88,53.9,0,94654.3
2017.10.06 00:13,sell,744,5,56.76,57.88,53.9,0,94654.3
2017.10.09 00:00,close,744,5,55.48,57.88,53.9,581.5,95235.8
2017.10.09 00:00,sell limit,745,5,55.48,56.57,52.69,0,95235.8
2017.10.09 00:06,sell,745,5,55.48,56.57,52.69,0,95235.8
2017.10.10 00:00,sell limit,746,5,55.55,56.65,52.75,0,95235.8
2017.10.10 00:06,sell,746,5,55.55,56.65,52.75,0,95235.8
2017.10.10 17:56,s/l,745,5,56.57,56.57,52.69,-564.5,94671.3
2017.10.10 18:28,s/l,746,5,56.65,56.65,52.75,-550,94121.3
2017.10.11 00:00,sell limit,747,5,56.32,57.43,53.48,0,94121.3
2017.10.11 00:08,sell,747,5,56.32,57.43,53.48,0,94121.3
2017.10.12 00:00,sell limit,748,5,56.49,57.61,53.65,0,94121.3
2017.10.12 00:05,sell,748,5,56.49,57.61,53.65,0,94121.3
2017.10.13 00:00,close,747,5,56.21,57.43,53.48,16,94137.3
2017.10.13 00:00,sell limit,749,5,56.21,57.32,53.38,0,94137.3
2017.10.13 00:08,sell,749,5,56.21,57.32,53.38,0,94137.3
2017.10.13 14:26,s/l,749,5,57.32,57.32,53.38,-555,93582.3
2017.10.16 00:00,s/l,748,5,57.61,57.61,53.65,-638,92944.3
2017.10.16 00:00,sell limit,750,5,57.67,58.81,54.77,0,92944.3
2017.10.16 01:54,sell,750,5,57.67,58.81,54.77,0,92944.3
2017.10.17 00:00,close,750,5,57.63,58.81,54.77,0.5,92944.8
2017.10.17 00:00,sell limit,751,5,57.63,58.77,54.73,0,92944.8
2017.10.17 01:53,sell,751,5,57.63,58.77,54.73,0,92944.8
2017.10.18 00:00,sell limit,752,5,57.88,59.02,54.97,0,92944.8
2017.10.18 00:08,sell,752,5,57.88,59.02,54.97,0,92944.8
